"gene","logHR","HR","se","n","low","up","pval","fdr","study"
"TP53",1.93693259813315,6.93743838875647,0.910098424611211,43,1.34211908262177,41.8775220655255,0.0222789065000403,0.0222789065000403,"WT-nonGBM"
